segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,lift_vs_global,representative_excerpt
marca_foco,nao_inferido,cluster_label,km_004,perfume / boticario / perfumaria / natura,221,3742,0.05905932656333512,0.0542604501607717,1.0884415147376132,"Imagem de marca, então, sem muita distinção também entre Boticário, Natura. Embalagem, né? A gente perguntou sobre a embalagem e ele, enfim, pouco liga, né? Assim, não tirou nada ali. Cesteiro pra ele que é o importante, né, Dani? É o cheiro. O que? O cheiro. Era o cheiro, assim. E ele falou, voltou muito na questão, né? A gente falou do que melhorar, não sei o que. Ele não fala assim, sei lá, não vejo uma propaganda. Ele não falou nada, assim. Era o lugar do... Não, o perfume tem que fixar bem, só que... Pouco conhecimento sobre perfumação. Mais por uma ideia construída de superioridade da perfumaria. Tanto que o Antônio Bandeiras é a única perfumaria que ele falou que é para ocasiões especiais e as outras eram mais para o dia a dia. Então o caiaque ele usa para ir na academia, para ir no mercado. E ele não tem uma perfumaria mais potente, tipo essencial da natura, que seria o equivalen"
marca_foco,nao_inferido,cluster_label,km_012,mae / casa / filhos / filho,230,3742,0.06146445750935329,0.06370578778135048,0.9648174781278926,"Costumo sair com as caixonas no final da tarde, porque o sol já abaixou. Se eu estiver muito cansado, o que eu faço? Ou assisto, sei lá, streaming, Netflix. Aí depois eu sempre tiro uma hora, duas horas para dar uma estudada, ver alguma coisa do mercado. Ver se possivelmente posso tentar investir ou ainda não é o momento, aí eu converso sempre com a minha mãe, estamos sempre conversando alguma coisa do futuro, alguma coisa da... Da nossa rotina que mudou também bastante. Hoje minha mãe, hoje a minha renda praticamente supriu 90% aqui em casa. Como minha mãe se dedicou praticamente oito anos cuidando da minha avó, então esse momento ela tá sem renda. Então eu também tô buscando alguma coisa que possa suprir até pra ela fazer as coisas dela, né? Pra ela se cuidar mais, poder passear, poder viver mais. Então, no final da semana, ou às vezes eu tô na casa da minha namorada ou às vezes ela ve"
marca_foco,nao_inferido,cluster_label,km_001,nome / comecar / idade / papo,192,3742,0.05130946018172101,0.05827974276527331,0.8803995650491163,"Não, vai ser só você nesse momento e o pessoal da minha equipe mesmo. É só bate-papo para vocês se conhecerem, você vai ver. Deixa eu ver se eles estão aqui. Não aparecem, deixa eu tentar mandar para eles o convite direto. Tá conseguindo. É cafezinho? Ai, gente! Eu bem queria, viu? Olha só, acho que as meninas estão aqui depois do almoço, né? Pedem cafezinho. É bom, né? Deixa eu ver se agora elas vão conseguir entrar. Sim! Oi, Priscila! Olá, gente! Olá, Priscila! Erika, me desculpe por ter seu nome. Com K, me perdoa no convite. Tá, tudo bem, não tem problema nenhum, imagina. Tudo bem, Priscila? Prazer. Tudo, prazer. Priscila, e seu nome? Prazer, Erika. Meninas, eu já contei de toda a dinâmica da pesquisa, já contei também sobre a gravação, então agora eu deixo vocês com a Pri, qualquer coisa eu tô por aqui, tá bom? Obrigada. Obrigada a vocês. Eu tô com pouquinho de problema no meu microf"
marca_foco,nao_inferido,cluster_label,km_016,natura / boticario / vende / avon,221,3742,0.05905932656333512,0.07094051446945338,0.8325190056066729,"Que legal, você faz uma atividade mais digital então, de venda de produtos. Isso, sim. E faz muito tempo que você trabalha com isso? Na verdade, faz muito tempinho, eu acho que deve ser uns [IDADE] anos por aí ou mais, não lembro direito, mas deve ser por esse lado. E como você começou? Por que você começou a vender produtos? Eu tinha uma amiga, como eu te posso falar, ela não conhecia muitos bolivianos, né? E eu tinha bastante conhecimento com eles. É que eles falam para mim, as minhas amigas me falam que eu sou [NOME]. Vai lá oferecer para os bolivianos. Falei, tá bom. Aí oferecia, vendia bastante. Aí eu vendia para ela, né? Aí ela sempre me dava algumas coisas, umas travessas, sei lá, umas coisas assim, né? Me dava. E depois ela falou, Rebeca, vamos fazer a inscrição. Falei, eu tinha medo de entrar nisso. Falei, não, mas se eu sou [NOME], não vão aceitar e que não sei o quê. Não, vamo"
marca_foco,nao_inferido,cluster_label,km_005,propaganda / produto / pele / natura,243,3742,0.06493853554249064,0.08440514469453377,0.7693670306176986,"Mas como que era? O que mostrava? Descreve para mim essa propaganda. Mostrava uma mulher se hidratando, mostrou no fundo essa coisa da Amazônia, do produto Tucumã, que eu também não conheço, e é uma calmaria, como se você estivesse em ambiente de uma calmaria, uma coisa mais, sabe? Estou na paz. Falou alguma coisa sobre o produto? Você lembra de ter ouvido ou visto alguma mensagem sobre o produto? Falou, teve uma mensagem sobre o produto falando do Tucumã, mas eu não me lembro exatamente das palavras, mas falou sim, mas eu não me lembro. Francesca, conta pra mim essa propaganda, como que era? A imagem da moça se hidratando com a pele molhada, Eu vejo ela com a pele úmida, não sei se ela... Tem a propaganda que fala do ácido aeronômico, né? E o Tucumã é mais ou menos crônus para o corpo. E ele fala o que na propaganda do Tucumã? É cuidado do corpo com ele feito com ácido aeronômico. Então"
marca_foco,nao_inferido,cluster_label,km_006,loja / boticario / natura / lojas,159,3742,0.04249064671298771,0.05928456591639871,0.7167235865892436,"Eu acho que a Natura tem uma coisa assim, primeiro, Aí eu vou falar de outro âmbito que eu não consigo desconectar assim. Primeiro que o consumidor de loja natura, especificamente loja própria, ele não entra para pegar perfumaria, a gente não é relacionado com perfumaria. Então a gente... Eu percebo que modelos de loja mais high, tipo a que a gente for, a do Ijanópolis, a gente tem time de loja com treinamento diferenciado na categoria, que aí consegue trazer elementos da categoria que nos ajudam a venda acontecer. No entanto, não são todas as lojas ainda que têm esse conhecimento mais apurado. E aí, o público Haimari, tanto que o nosso percentual de venda é menor, ele não procura, ele fala muito sobre os perfumes importados e aí não conecta com os nossos perfumes, mas em lojas mais populares que nós temos próprias, aí o consumidor é mais aspiracional por perfume e aí ele vai para a loja"
marca_foco,nao_inferido,cluster_label,km_013,presente / kit / kits / caixa,24,3742,0.006413682522715126,0.05184887459807074,0.12369955129081575,"Muda, muda. Porque, normalmente, Natal é mais lembrancinho, ó. Né? Não esqueça, assim, de 50 reais. Que dizia que é R$ 80,00. Então, até que eu nem ponho a pronta-entrega em kits muito caros, porque eu fico com ele parado. Tem que ser coisa útil e num preço ok. Porque, às vezes, a pessoa quer por aniversário e tal, mas ela não quer também. Ou não tem, não é que não quer, só não tá fácil pra ninguém. Então, o que eu mais vendo aqui são kits em torno de R$ 50,00 a R$ 80,00. R$ 50,00? A R$ 80,00. R$ 80,00. E o que você acha legal assim de acerto e que poderia ser diferente quando a gente fala de presentes nas duas marcas que você vende? Como assim de acerto? É assim, o que hoje você entende que dentro dessas marcas é bom quando eu falo de oferta de presentes e o que poderia ser melhorado das duas? Olha, eu acho que as duas têm ofertas de kits de presente muito legais. O Boticário, a Natura,"
marca_foco,nao_inferido,cluster_label,km_008,presente / dar / aniversario / gosta,10,3742,0.002672367717797969,0.044413183279742766,0.06017059621612079,"É, nessas percepções do que a pessoa já gosta é sempre mais legal, né? Mas você, quando você dá esse presente, por exemplo, esse exemplo que você deu das flores, né? Você tem alguma expectativa? Você tem algum você espera algo também? Você sente que você consegue nomear alguma expectativa quando você tá entregando esse presente pra ela ou enfim, pra outras pessoas também? Eu acho que assim, a minha expectativa é de ver a pessoa feliz, assim, eu acho muito legal você ver a pessoa recebendo presente e ficar contente com aquele presente, independente de você querer alguma troca por isso, né? Eu acho que é muito legal, né? E principalmente quando você dá presente, você sabe que a pessoa gosta daquilo ou quer aquilo, eu acho que é muito satisfatório. Muito legal isso. A sensação de acertar quase o presente, o que vai fazer a pessoa feliz ali naquele momento. Você falou sobre isso ser uma das "
marca_foco,natura,cluster_label,km_008,presente / dar / aniversario / gosta,211,1234,0.17098865478119935,0.044413183279742766,3.8499526976979546,"É, nessas percepções do que a pessoa já gosta é sempre mais legal, né? Mas você, quando você dá esse presente, por exemplo, esse exemplo que você deu das flores, né? Você tem alguma expectativa? Você tem algum você espera algo também? Você sente que você consegue nomear alguma expectativa quando você tá entregando esse presente pra ela ou enfim, pra outras pessoas também? Eu acho que assim, a minha expectativa é de ver a pessoa feliz, assim, eu acho muito legal você ver a pessoa recebendo presente e ficar contente com aquele presente, independente de você querer alguma troca por isso, né? Eu acho que é muito legal, né? E principalmente quando você dá presente, você sabe que a pessoa gosta daquilo ou quer aquilo, eu acho que é muito satisfatório. Muito legal isso. A sensação de acertar quase o presente, o que vai fazer a pessoa feliz ali naquele momento. Você falou sobre isso ser uma das "
marca_foco,natura,cluster_label,km_013,presente / kit / kits / caixa,234,1234,0.18962722852512157,0.05184887459807074,3.6573065470581585,"Muda, muda. Porque, normalmente, Natal é mais lembrancinho, ó. Né? Não esqueça, assim, de 50 reais. Que dizia que é R$ 80,00. Então, até que eu nem ponho a pronta-entrega em kits muito caros, porque eu fico com ele parado. Tem que ser coisa útil e num preço ok. Porque, às vezes, a pessoa quer por aniversário e tal, mas ela não quer também. Ou não tem, não é que não quer, só não tá fácil pra ninguém. Então, o que eu mais vendo aqui são kits em torno de R$ 50,00 a R$ 80,00. R$ 50,00? A R$ 80,00. R$ 80,00. E o que você acha legal assim de acerto e que poderia ser diferente quando a gente fala de presentes nas duas marcas que você vende? Como assim de acerto? É assim, o que hoje você entende que dentro dessas marcas é bom quando eu falo de oferta de presentes e o que poderia ser melhorado das duas? Olha, eu acho que as duas têm ofertas de kits de presente muito legais. O Boticário, a Natura,"
marca_foco,natura,cluster_label,km_006,loja / boticario / natura / lojas,136,1234,0.11021069692058347,0.05928456591639871,1.859011619921435,"Eu acho que a Natura tem uma coisa assim, primeiro, Aí eu vou falar de outro âmbito que eu não consigo desconectar assim. Primeiro que o consumidor de loja natura, especificamente loja própria, ele não entra para pegar perfumaria, a gente não é relacionado com perfumaria. Então a gente... Eu percebo que modelos de loja mais high, tipo a que a gente for, a do Ijanópolis, a gente tem time de loja com treinamento diferenciado na categoria, que aí consegue trazer elementos da categoria que nos ajudam a venda acontecer. No entanto, não são todas as lojas ainda que têm esse conhecimento mais apurado. E aí, o público Haimari, tanto que o nosso percentual de venda é menor, ele não procura, ele fala muito sobre os perfumes importados e aí não conecta com os nossos perfumes, mas em lojas mais populares que nós temos próprias, aí o consumidor é mais aspiracional por perfume e aí ele vai para a loja"
marca_foco,natura,cluster_label,km_005,propaganda / produto / pele / natura,177,1234,0.14343598055105347,0.08440514469453377,1.6993748552905763,"Mas como que era? O que mostrava? Descreve para mim essa propaganda. Mostrava uma mulher se hidratando, mostrou no fundo essa coisa da Amazônia, do produto Tucumã, que eu também não conheço, e é uma calmaria, como se você estivesse em ambiente de uma calmaria, uma coisa mais, sabe? Estou na paz. Falou alguma coisa sobre o produto? Você lembra de ter ouvido ou visto alguma mensagem sobre o produto? Falou, teve uma mensagem sobre o produto falando do Tucumã, mas eu não me lembro exatamente das palavras, mas falou sim, mas eu não me lembro. Francesca, conta pra mim essa propaganda, como que era? A imagem da moça se hidratando com a pele molhada, Eu vejo ela com a pele úmida, não sei se ela... Tem a propaganda que fala do ácido aeronômico, né? E o Tucumã é mais ou menos crônus para o corpo. E ele fala o que na propaganda do Tucumã? É cuidado do corpo com ele feito com ácido aeronômico. Então"
marca_foco,natura,cluster_label,km_016,natura / boticario / vende / avon,132,1234,0.10696920583468396,0.07094051446945338,1.507871864683817,"Que legal, você faz uma atividade mais digital então, de venda de produtos. Isso, sim. E faz muito tempo que você trabalha com isso? Na verdade, faz muito tempinho, eu acho que deve ser uns [IDADE] anos por aí ou mais, não lembro direito, mas deve ser por esse lado. E como você começou? Por que você começou a vender produtos? Eu tinha uma amiga, como eu te posso falar, ela não conhecia muitos bolivianos, né? E eu tinha bastante conhecimento com eles. É que eles falam para mim, as minhas amigas me falam que eu sou [NOME]. Vai lá oferecer para os bolivianos. Falei, tá bom. Aí oferecia, vendia bastante. Aí eu vendia para ela, né? Aí ela sempre me dava algumas coisas, umas travessas, sei lá, umas coisas assim, né? Me dava. E depois ela falou, Rebeca, vamos fazer a inscrição. Falei, eu tinha medo de entrar nisso. Falei, não, mas se eu sou [NOME], não vão aceitar e que não sei o quê. Não, vamo"
marca_foco,natura,cluster_label,km_001,nome / comecar / idade / papo,98,1234,0.07941653160453808,0.05827974276527331,1.362678142290281,"Não, vai ser só você nesse momento e o pessoal da minha equipe mesmo. É só bate-papo para vocês se conhecerem, você vai ver. Deixa eu ver se eles estão aqui. Não aparecem, deixa eu tentar mandar para eles o convite direto. Tá conseguindo. É cafezinho? Ai, gente! Eu bem queria, viu? Olha só, acho que as meninas estão aqui depois do almoço, né? Pedem cafezinho. É bom, né? Deixa eu ver se agora elas vão conseguir entrar. Sim! Oi, Priscila! Olá, gente! Olá, Priscila! Erika, me desculpe por ter seu nome. Com K, me perdoa no convite. Tá, tudo bem, não tem problema nenhum, imagina. Tudo bem, Priscila? Prazer. Tudo, prazer. Priscila, e seu nome? Prazer, Erika. Meninas, eu já contei de toda a dinâmica da pesquisa, já contei também sobre a gravação, então agora eu deixo vocês com a Pri, qualquer coisa eu tô por aqui, tá bom? Obrigada. Obrigada a vocês. Eu tô com pouquinho de problema no meu microf"
marca_foco,natura,cluster_label,km_012,mae / casa / filhos / filho,87,1234,0.07050243111831442,0.06370578778135048,1.1066880039266012,"Costumo sair com as caixonas no final da tarde, porque o sol já abaixou. Se eu estiver muito cansado, o que eu faço? Ou assisto, sei lá, streaming, Netflix. Aí depois eu sempre tiro uma hora, duas horas para dar uma estudada, ver alguma coisa do mercado. Ver se possivelmente posso tentar investir ou ainda não é o momento, aí eu converso sempre com a minha mãe, estamos sempre conversando alguma coisa do futuro, alguma coisa da... Da nossa rotina que mudou também bastante. Hoje minha mãe, hoje a minha renda praticamente supriu 90% aqui em casa. Como minha mãe se dedicou praticamente oito anos cuidando da minha avó, então esse momento ela tá sem renda. Então eu também tô buscando alguma coisa que possa suprir até pra ela fazer as coisas dela, né? Pra ela se cuidar mais, poder passear, poder viver mais. Então, no final da semana, ou às vezes eu tô na casa da minha namorada ou às vezes ela ve"
marca_foco,natura,cluster_label,km_004,perfume / boticario / perfumaria / natura,49,1234,0.03970826580226904,0.0542604501607717,0.7318086319707066,"Imagem de marca, então, sem muita distinção também entre Boticário, Natura. Embalagem, né? A gente perguntou sobre a embalagem e ele, enfim, pouco liga, né? Assim, não tirou nada ali. Cesteiro pra ele que é o importante, né, Dani? É o cheiro. O que? O cheiro. Era o cheiro, assim. E ele falou, voltou muito na questão, né? A gente falou do que melhorar, não sei o que. Ele não fala assim, sei lá, não vejo uma propaganda. Ele não falou nada, assim. Era o lugar do... Não, o perfume tem que fixar bem, só que... Pouco conhecimento sobre perfumação. Mais por uma ideia construída de superioridade da perfumaria. Tanto que o Antônio Bandeiras é a única perfumaria que ele falou que é para ocasiões especiais e as outras eram mais para o dia a dia. Então o caiaque ele usa para ir na academia, para ir no mercado. E ele não tem uma perfumaria mais potente, tipo essencial da natura, que seria o equivalen"
marca_foco,natura,cluster_label,km_002,pele / mulheres / propagandas / mulher,26,1234,0.02106969205834684,0.03838424437299035,0.5489151187556748,"O que mais que transmite quando a gente olha para essas propagandas? Josiane, o que transmite para você essas propagandas? Não tem idade, né? A pessoa assim, tanto jovem como mais pessoas idosas, pode utilizar ele que dá o resultado, né? Principalmente porque com o tempo a gente vai perdendo a elasticidade da pele, na elasticidade, mas tem que usar antes de perder a elasticidade, né? Já tem que começar a usar logo. Não deixar para quando já estiver cheia de rúga, tem que ter a prevenção, né? De cara na foto, eu sinto que é uma marca inclusiva, porque ela mostra... Nessa foto, por exemplo, tem uma asiática, uma negra e uma senhora mais branca. Então, ela remete à ideia de que é para qualquer mulher, qualquer tipo de mulher, não uma mulher em específico. Essa é a primeira imagem que me passa a propaganda. E o que você acha disso? É ótimo, porque antes, quando a gente via essas propagandas,"
marca_foco,natura,cluster_label,km_000,compro / compra / comprar / site,30,1234,0.024311183144246355,0.05144694533762058,0.47254862236628853,"Você falou o nome da sua marca, mas eu não gravei. Qual que era? Não entendi. Qual é a marca? B.O.B. B.O.B. Foi eu, Também uso da B.O.B. Também é em barra e tal? É, em barra. E ele é pequenininho assim, acho bem legal, porque dá pra levar pra todo lugar facilmente. A compra desses produtos? Alguns de vocês falaram que é a internet. Como é que é? Onde vocês encontram? Onde vocês compram? Eu compro muito no Mercado Livre. Eu gosto de comprar lá, eu tenho frete grátis. Às vezes tem que pagar, mas eu tenho tipo nível 6 lá do Mercado Livre, eu gosto de comprar ali. Eu compro muito na loja web, né? Uma loja online, né? Pra comprar bom tempo. E a rapidez também. Oi, Desir, você tá bom? Compro na loja online, né? É, o Eriton compra em loja online, tá? Você também compra por internet. E você, Desir, você tava falando e vou ouvir. Eu já comprei em loja física, mas não é fácil de encontrar. Então.."
marca_foco,natura,cluster_label,km_007,produto / questao / cabelo / shampoo,23,1234,0.018638573743922204,0.06089228295819936,0.30609090082428014,"Vocês estão falando muito do rendimento, vocês estão falando que deixa o cabelo ter a coisa de cuidado, que deixa o cabelo macio, enfim. E vocês falaram também da questão do. Meio da naturalidade, vocês falaram, né, que é natural, não tem componentes químicos, e também da questão do meio ambiente. O que vocês acham que pesa mais ou pesou mais pra vocês na escola? Eu acho que não ser testada em animais. Para mim, isso daí é o mínimo de uma marca que eu procuro hoje. Para mim, o que eu gostei foi em relação a ser artesanal. É também da natureza para mim as mãos, achei bem interessante. Pra mim foi não ser testado em animais e não ter plástico. Isso daí era uma coisa que eu queria eliminar da minha vida e eu, graças ao xampu em barra, hoje em dia dá pra descartar bastante, né? Já tem muitos produtos de alimentos que a gente já usa com plástico, então já podendo descartar uma coisa que vai m"
