segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
projeto,biome,cluster_label,km_009,produto / marca / produtos / questao,164,236,0.6949152542372882,0.06953376205787781,0.6253814921794103,9.99392573723915,922.4400904892893,"E a gente sempre acaba caindo nessa discussão de, nossa, mas sou só eu, é só pouquinho de gente, que fácil, e todo mundo fizesse. Mas a questão é, antes da gente pensar no que o outro está fazendo, talvez se a gente pensasse só aqui, vamos começar dentro da nossa casa, a gente consegue ir expandindo. E além disso, até tem documentário muito interessante da BBC, se não me engano, Destino do Lixo, é rapidinho, coisa de 20 minutos e meia hora, falam muito sobre isso, sobre as grandes corporações e o que elas têm pensado em relação a isso, em trazer essa imagem verde, que a gente chama de greenwashing, para os consumidores. Será que as corporações também estão fazendo o seu trabalho, ou elas só estão utilizando dessa imagem para que elas se vendam como produto verde, produto sustentável, Nossa, olha que legal essa empresa, ela é super legal, se preocupa mais lá por trás das câmeras, né? Eles","Em projeto = biome, o tema 'produto / marca / produtos / questao' aparece em 69.5% dos chunks vs. 7.0% no total (lift 9.99x; n=164)."
projeto,gaia_ii,cluster_label,km_001,pele / propagandas / mulheres / transmite,161,416,0.3870192307692308,0.037178456591639875,0.3498407741775909,10.40977130977131,529.999390454961,"A Giseline até estava falando, eu lembro de ter visto de Natura, de Neutrodina, mostra pele impecável. Vocês lembram, podem não ter visto recentemente, mas lembram do que se mostra nessas propagandas de produtos aí para o rosto? Vem alguma lembrança aí na cabeça de vocês? Eu acho que geralmente quando se mostra uma pele bem viciosa, como o Gislane colocou, sem manchas, sem marcas. É muito do que a gente que usa Instagram, que tá sempre ali postando, gosta de usar sempre aqueles photoshops, porque a gente acaba deixando a pele mais lisa, mais bonita, mais viciosa. Ou as propagandas, quando elas vêm, elas vêm nesse sentido, porque elas querem oferecer o melhor do produto. Mas também, como a Juliane colocou, a gente sabe que é processo diário, não é? Vou usar produto aqui hoje e amanhã minha pele vai estar perfeita. Outra coisa, alimentação, água, tudo isso influi em uma pele perfeita. Jasm","Em projeto = gaia_ii, o tema 'pele / propagandas / mulheres / transmite' aparece em 38.7% dos chunks vs. 3.7% no total (lift 10.41x; n=161)."
projeto,radiosa,cluster_label,km_016,pele negra / negra / pele / linha,157,474,0.33122362869198313,0.03195337620578778,0.2992702524861953,10.365841360825836,440.0580802815999,"E onde você buscava essas informações? Eu ia na internet pesquisar. O que fazer para melhor amenizar as estrias? Eu no Google ali, eu ia ver algum vídeo no YouTube que alguém fez uma misturinha louca lá e diz que dava certo. Enfim, aí tem alguma influência ali, né? Eu sigo algumas e aí falava que fez e trouxe efeito. E às vezes, gente, olha, a gente tem uma certa inocência, né? A pele da moça, a moça é loira, como é que o negócio que serve pra pele dela vai servir pra mim? Mas na época era uma inocência que eu falava, ai, eu vou passar também. Aí, ó, você pegou gancho importante pra mim que eu já vou emendar nesse gancho, Diana. Cuidado pra pele do corpo, tá? Pele negra, vocês acham que é diferente? As necessidades que uma pele negra tem, ela é diferente? E quais são? Se sim ou não, e quais são as necessidades que a nossa pele tem? Eu acredito que sim. Eu acho, primeiro, principalmente p","Em projeto = radiosa, o tema 'pele negra / negra / pele / linha' aparece em 33.1% dos chunks vs. 3.2% no total (lift 10.37x; n=157)."
projeto,radiosa,cluster_label,km_007,pele / corpo / uso / gosto,163,474,0.3438818565400844,0.03637459807073955,0.30750725846934485,9.453901205212487,423.7406652266499,"Eu penso em cuidado. Porque, pra mim, beleza sempre vem com a minha rotina de sempre hidratar. Eu tenho uma filha que normalmente fica com a boquinha ressecada porque ela coça. Então, ela já tá acostumada com a rotina de passar hidratante aqui em volta. Então, eu penso muito no cuidado de estar com autocuidado em dia. Que aí eu acho que isso vai refletir. Eu me sinto bonita, pelo menos falando de forma bem individual. Quando eu tô com o meu autocuidado em dia. Então, você falou uma coisa que é importante eu já falar. Hoje é dia de ser egoísta, dia de pensar em vocês, na realidade de vocês, ponto de vista de vocês, tá? Sejam egoístas sem culpa hoje. Vamos lá, e pras outras. Falou beleza, o que vem? Eu vou numa linha parecida com a dani. Eu não sou muito de maquiagem, tá, gente? Então, todo mundo que me conhece me vê com essa cara e batom. Eu não passo nem rímel porque irrita meu olho. Nem","Em projeto = radiosa, o tema 'pele / corpo / uso / gosto' aparece em 34.4% dos chunks vs. 3.6% no total (lift 9.45x; n=163)."
projeto,3cs_perfumes,cluster_label,km_014,boticario / natura / perfume / vende,180,485,0.3711340206185567,0.050844051446945336,0.3202899691716114,7.2994580497942225,363.1775804219611,"Passou pra você, tá. É, e aí ela já, aí ela perguntou o que Camil Fativa gostava, eu falei que eu gostava de uma coisa mais amadeirada e tal, ela já foi pra Natura Homem. E aí eu perguntei pra ela, e aí eu instigando, né, por que você não me ofereceu essencial, né? E ela falou assim, porque essencial é mais forte do que Natura Homem, então me chamou a atenção também, essa gradação que existe na cabeça ali da... Da consultora que estava nos atendendo ali, sobre a gradação dos produtos, da intensidade do perfume e tal. Ela me mostrou, sobretudo, o Natura Homem Corágeo, que é o perfume mais caro de Natura Homem, dos mais caros da Natura também. Então sempre, de modo geral, o que a gente percebeu foi que, natura especificamente, a atendente focou naquilo que de fato é muito prestígio e constrói sofisticação, mas não só isso também, porque tem mais ticket também, o que mais gasta também, entã","Em projeto = 3cs_perfumes, o tema 'boticario / natura / perfume / vende' aparece em 37.1% dos chunks vs. 5.1% no total (lift 7.30x; n=180)."
tipo_sessao,entrevista_em_profundidade,cluster_label,km_014,boticario / natura / perfume / vende,180,485,0.3711340206185567,0.050844051446945336,0.3202899691716114,7.2994580497942225,363.1775804219611,"Passou pra você, tá. É, e aí ela já, aí ela perguntou o que Camil Fativa gostava, eu falei que eu gostava de uma coisa mais amadeirada e tal, ela já foi pra Natura Homem. E aí eu perguntei pra ela, e aí eu instigando, né, por que você não me ofereceu essencial, né? E ela falou assim, porque essencial é mais forte do que Natura Homem, então me chamou a atenção também, essa gradação que existe na cabeça ali da... Da consultora que estava nos atendendo ali, sobre a gradação dos produtos, da intensidade do perfume e tal. Ela me mostrou, sobretudo, o Natura Homem Corágeo, que é o perfume mais caro de Natura Homem, dos mais caros da Natura também. Então sempre, de modo geral, o que a gente percebeu foi que, natura especificamente, a atendente focou naquilo que de fato é muito prestígio e constrói sofisticação, mas não só isso também, porque tem mais ticket também, o que mais gasta também, entã","Em tipo_sessao = entrevista_em_profundidade, o tema 'boticario / natura / perfume / vende' aparece em 37.1% dos chunks vs. 5.1% no total (lift 7.30x; n=180)."
projeto,3cs_perfumes,cluster_label,km_002,loja / boticario / presente / natura,210,485,0.4329896907216495,0.08118971061093247,0.351799980110717,5.333061141165664,320.1178728889263,"Eu começo, Dri? Posso começar? Pode começar, Will, até eu garantir que eu tô bem conectada aqui. Tô escutando, tá? Boa, então. Beleza, então. Então, Mari, a Dri e eu, a gente visitou quatro lojas. A primeira loja foi da Natura. A gente visitou uma loja da Natura, era ATN, aqui tem Natura, provavelmente Na minha opinião, a mesma pessoa que atendeu, a gente provavelmente era a mesma consultora gerente da loja, ela parecia ser a pessoa que geria lá. Foi atendimento bem interessante assim, porque a gente simulou, a Adri, ela ajudou a gente a simular uma compra de perfume para ela. Foi perfume, a primeira coisa que a atendente nos ajudou a entender, a primeira coisa que a atendente nos direcionou foi para a marca essencial, e isso já nos levantou algumas evidências do quanto essencial é importante nordeste e em várias outras coisas que a gente acabou fazendo na visita à Recife. Então, a marca","Em projeto = 3cs_perfumes, o tema 'loja / boticario / presente / natura' aparece em 43.3% dos chunks vs. 8.1% no total (lift 5.33x; n=210)."
tipo_sessao,entrevista_em_profundidade,cluster_label,km_002,loja / boticario / presente / natura,210,485,0.4329896907216495,0.08118971061093247,0.351799980110717,5.333061141165664,320.1178728889263,"Eu começo, Dri? Posso começar? Pode começar, Will, até eu garantir que eu tô bem conectada aqui. Tô escutando, tá? Boa, então. Beleza, então. Então, Mari, a Dri e eu, a gente visitou quatro lojas. A primeira loja foi da Natura. A gente visitou uma loja da Natura, era ATN, aqui tem Natura, provavelmente Na minha opinião, a mesma pessoa que atendeu, a gente provavelmente era a mesma consultora gerente da loja, ela parecia ser a pessoa que geria lá. Foi atendimento bem interessante assim, porque a gente simulou, a Adri, ela ajudou a gente a simular uma compra de perfume para ela. Foi perfume, a primeira coisa que a atendente nos ajudou a entender, a primeira coisa que a atendente nos direcionou foi para a marca essencial, e isso já nos levantou algumas evidências do quanto essencial é importante nordeste e em várias outras coisas que a gente acabou fazendo na visita à Recife. Então, a marca","Em tipo_sessao = entrevista_em_profundidade, o tema 'loja / boticario / presente / natura' aparece em 43.3% dos chunks vs. 8.1% no total (lift 5.33x; n=210)."
projeto,natura_3cs,cluster_label,km_005,natura / clientes / vende / cliente,296,985,0.300507614213198,0.07737138263665595,0.22313623157654205,3.883963346298372,190.48094707697624,"Mas agora tá tudo voltando ao normal, graças a Deus. Que ótimo. E uma dúvida com relação a sua dinâmica de vendas, né? A escola, ela ajuda muito nessa dinâmica, o fato de registrar na escola? Sim, sim, ajuda. Porque lá eu tenho contato com muita gente, né? E eu deixo assim, às vezes, as revistinhas mesmo, a gente fala A impressa, os livrinhos ficam lá, aí os professores pegam a folha e falam assim, Sisi, traz isso aqui pra mim. Muita coisa eles já conhecem, então traz pra mim. Beleza. Os alunos também me veem, chega lá toda cheirosa, né, que eu faço mó propaganda dos perfumes. Aí você fala, nossa, Bruna, esse daí é muito gostoso. Nossa, você tá usando o creme? Que creme é esse? Acabo vendendo também. Pra pai de aluno, pros conhecidos dos alunos, enfim. Fica bastante gente aí conhecendo os produtos. E existe uma necessidade, você vê, dos seus clientes de amostra, assim, tipo, pra conhecer","Em projeto = natura_3cs, o tema 'natura / clientes / vende / cliente' aparece em 30.1% dos chunks vs. 7.7% no total (lift 3.88x; n=296)."
projeto,natura_3cs,cluster_label,km_000,presente / dar / gosta / comprar,232,985,0.23553299492385787,0.04782958199356913,0.18770341293028875,4.924420935887046,170.8975111983297,"Mas isso não acontece? É em cima da hora. Aí vem aqui, gente grita na porta. Tem isso? Tem aquilo? E fica aquela loucura. Aí vem filho ajudar, vem mãe ajudar, preparar, mergulhar, tudo bonitinho, né? Pra entregar. E a gente também não pode deixar o cliente ir na mão, né? Não pode deixar. Porque você tá comprando o ano inteiro. Naquela data eu não vou salvar ele? Vou salvar, alguma coisinha eu vou ter ali pra passar pra ele. Entendi. E aí, olhando para esse contexto, porque parece que é coisa de brasileiro deixar tudo para última hora, né? Para você, o que significa esse ato de presentear? Você está de acordo com essa questão deixar tudo para cima da hora? Ou você pensa mais? Como que é o ato de presentear para você? E como você gostaria que seus clientes se organizassem? Acho que você já comentou pouquinho, mas só para a gente entender. O ato de presentear pra mim é de família já isso, a","Em projeto = natura_3cs, o tema 'presente / dar / gosta / comprar' aparece em 23.6% dos chunks vs. 4.8% no total (lift 4.92x; n=232)."
marca_foco,natura,cluster_label,km_005,natura / clientes / vende / cliente,296,1234,0.23987034035656402,0.07737138263665595,0.16249895771990808,3.1002462691279544,101.02119758777177,"Mas agora tá tudo voltando ao normal, graças a Deus. Que ótimo. E uma dúvida com relação a sua dinâmica de vendas, né? A escola, ela ajuda muito nessa dinâmica, o fato de registrar na escola? Sim, sim, ajuda. Porque lá eu tenho contato com muita gente, né? E eu deixo assim, às vezes, as revistinhas mesmo, a gente fala A impressa, os livrinhos ficam lá, aí os professores pegam a folha e falam assim, Sisi, traz isso aqui pra mim. Muita coisa eles já conhecem, então traz pra mim. Beleza. Os alunos também me veem, chega lá toda cheirosa, né, que eu faço mó propaganda dos perfumes. Aí você fala, nossa, Bruna, esse daí é muito gostoso. Nossa, você tá usando o creme? Que creme é esse? Acabo vendendo também. Pra pai de aluno, pros conhecidos dos alunos, enfim. Fica bastante gente aí conhecendo os produtos. E existe uma necessidade, você vê, dos seus clientes de amostra, assim, tipo, pra conhecer","Em marca_foco = natura, o tema 'natura / clientes / vende / cliente' aparece em 24.0% dos chunks vs. 7.7% no total (lift 3.10x; n=296)."
marca_foco,natura,cluster_label,km_000,presente / dar / gosta / comprar,232,1234,0.1880064829821718,0.04782958199356913,0.14017690098860267,3.930757392097844,95.31128139550184,"Mas isso não acontece? É em cima da hora. Aí vem aqui, gente grita na porta. Tem isso? Tem aquilo? E fica aquela loucura. Aí vem filho ajudar, vem mãe ajudar, preparar, mergulhar, tudo bonitinho, né? Pra entregar. E a gente também não pode deixar o cliente ir na mão, né? Não pode deixar. Porque você tá comprando o ano inteiro. Naquela data eu não vou salvar ele? Vou salvar, alguma coisinha eu vou ter ali pra passar pra ele. Entendi. E aí, olhando para esse contexto, porque parece que é coisa de brasileiro deixar tudo para última hora, né? Para você, o que significa esse ato de presentear? Você está de acordo com essa questão deixar tudo para cima da hora? Ou você pensa mais? Como que é o ato de presentear para você? E como você gostaria que seus clientes se organizassem? Acho que você já comentou pouquinho, mas só para a gente entender. O ato de presentear pra mim é de família já isso, a","Em marca_foco = natura, o tema 'presente / dar / gosta / comprar' aparece em 18.8% dos chunks vs. 4.8% no total (lift 3.93x; n=232)."
publico,lideres,cluster_label,km_005,natura / clientes / vende / cliente,23,52,0.4423076923076923,0.07737138263665595,0.36493630967103635,5.716683316683316,39.58964707997913,"Qual que é? É o essencial tradicional, a gente chama de ouro da natura. É porque as consultoras falam assim, é. Porque as consultoras falam assim, ó, o ouro entrou em promoção, aquele douradinho, amarelo, o ouro. Aí, pega muito isso. Que muitas não sabem explicar o que é o essencial tradicional e já falam, ó, aquele ouro, aquele dourado, aquele ourinho da natura. A gente já tem esse apelido pra ele, né, vamos dizer assim. Entendi, essa coisa do ouro e da natura. Aí você falou essencial tradicional. Essencial é tradicional, assim, no sentido tem tradicional, tem outros tipos, vai, de essencial ou não? Como é que funciona isso? Então, porque aqui natura a gente tem o essencial, quando a gente fala o tradicional, de todas as linhas aqui dentro da natura, tá? Da linha do Crisca, essencial, caiaque, deixa eu ver qual outro, da linha Luna, da linha Senhorita, em sintonia, todos eles, que só ve","Em publico = lideres, o tema 'natura / clientes / vende / cliente' aparece em 44.2% dos chunks vs. 7.7% no total (lift 5.72x; n=23)."
projeto,natura_3cs,cluster_label,km_002,loja / boticario / presente / natura,185,985,0.18781725888324874,0.08118971061093247,0.10662754827231627,2.3133135648590244,25.906550023733278,"Olha... Teve uma época, eu acho que ainda tem, mas não vem mais na caixa, uns selinhos de troca, né? Que aí, se ele experimentar, se não gostar, se ele tinha ali, poxa, ó, não gostei, eu tenho a possibilidade de trocar, é fácil de eu trocar. Então, acho que isso daí deveria ser reforçado, né? Pra gente. Falar assim, ó, explica aí pro seu cliente que se ele não gostar do kit, ele pode devolver ou de repente fazer a troca, né? Tem uma amostrinha lá, sei lá, venha com o kit uma amostrinha, uma coisinha mínima lá pra ele sentir, é divulgar, é conhecer, não tem como. E se ele tiver a certeza que ele, se ele não gostar, ele vai poder trocar por outro, top, vai ser, as vendas vão aumentar demais. Bacana, obrigada por compartilhar também. Você tem mais algum ponto? Eu pensei agora pouco com relação a essa questão de conhecimento. Você acredita que as mídias no geral, entre Boticário e Natura, o ","Em projeto = natura_3cs, o tema 'loja / boticario / presente / natura' aparece em 18.8% dos chunks vs. 8.1% no total (lift 2.31x; n=185)."
marca_foco,natura,cluster_label,km_017,propaganda / pele / produto / natura,196,1234,0.15883306320907617,0.08380225080385852,0.07503081240521765,1.8953317087011106,13.166783233295217,"Apareceu como mensagem direta, é isso? Fernanda, tá certinho, mensagem direta, porque aí vem só pra mim. Eu não achei. No chat, achou o chat ou o bate-papo? Chatte, achei. Isso, clica aí. Oi. Oi. Aí o que está escrito, anfitrião e palestrante, vê se consegue mudar para Ana Paula. Kelly, achou aí? Eu mudei. Achei, Ana Paula. Isso, manda para mim aí, de novo, o Jaqueline. Maravilha, a da Jaqueline chegou, falta a da Kelly. Não tá conseguindo enviar, É, o meu também não tá enviando. Peraí, eu tinha enviado, vamos ver se foi. A Kelly mandou. Tá, o meu foi, né? Foi, o seu foi. O meu não foi não. Clica aí de novo, vê se você consegue mandar pra todo mundo, Bri. Maravilha. Shirley, consegue mandar pra todo mundo. Ótimo, maravilha. Então, Eu vou mostrar aqui uma ideia pra vocês e a gente vai conversar sobre ela. Tá todo mundo vendo a minha tela? Sim, tem. Tá bom. E se você fosse mais amiga do te","Em marca_foco = natura, o tema 'propaganda / pele / produto / natura' aparece em 15.9% dos chunks vs. 8.4% no total (lift 1.90x; n=196)."
